name,shape_id,lat,lon,admin1,admin2
Rohatsko,79998276B63528473355253,15.107010540733949,50.44344772264324,Czech Republic,Středočeský kraj
Sojovice,79998276B92205876136317,14.764575090667687,50.219530796894496,Czech Republic,Středočeský kraj
Stra0nov,79998276B64509272983079,14.888449347742254,50.352601760435405,Czech Republic,Středočeský kraj
Lipn0k,79998276B49962686565305,14.903896843451234,50.26996512965474,Czech Republic,Středočeský kraj
Sov2nky,79998276B6152703939031,14.778820288719828,50.38092271940905,Czech Republic,Středočeský kraj
Plu2n7,79998276B91871033876229,14.800339027912624,50.47563377794646,Czech Republic,Středočeský kraj
Vlkava,79998276B54576121224764,14.968656376156847,50.27819134192711,Czech Republic,Středočeský kraj
Cercice,79998276B41155797007796,15.036244978198592,50.36792085558808,Czech Republic,Středočeský kraj
Mohelnice nad Jizerou,79998276B93708846077457,14.967348663438525,50.56043505205155,Czech Republic,Středočeský kraj
Kolomuty,79998276B80392502696584,14.980773110520664,50.39943235126654,Czech Republic,Středočeský kraj
Doln0 Stakory,79998276B41204430936324,14.974260853957805,50.436227792089085,Czech Republic,Středočeský kraj
Prepere,79998276B81999551371007,15.102563448524268,50.47452353817155,Czech Republic,Středočeský kraj
Obrubce,79998276B86487776661107,15.052762333463505,50.447892141969035,Czech Republic,Středočeský kraj
Vinec,79998276B95341861397457,14.857968121319896,50.40408302826718,Czech Republic,Středočeský kraj
Kosmonosy,79998276B84660231440160,14.94164582714091,50.43889088172122,Czech Republic,Středočeský kraj
Mecer75,79998276B96224718271738,14.737195222549783,50.28650186354299,Czech Republic,Středočeský kraj
Rabakov,79998276B76873410743676,15.098802816913164,50.3829944091767,Czech Republic,Středočeský kraj
Ujkovice,79998276B18016808510951,15.095927194474235,50.36711098375414,Czech Republic,Středočeský kraj
Proda7ice,79998276B83758222862810,15.116226496645881,50.35284299330168,Czech Republic,Středočeský kraj
Ko02tky,79998276B96853472258646,14.668501772575134,50.314798334022996,Czech Republic,Středočeský kraj
Jizern5 Vtelno,79998276B18309007322070,14.842283573959396,50.36512163725564,Czech Republic,Středočeský kraj
Sudomer,79998276B35119391245695,14.74783940290806,50.450536636146545,Czech Republic,Středočeský kraj
Pecice,79998276B55489660157090,15.021569993150361,50.345588734827615,Czech Republic,Středočeský kraj
Doubravicka,79998276B34984510248070,14.774448499214268,50.39498093701949,Czech Republic,Středočeský kraj
Nimerice,79998276B74402158535793,14.796578351789734,50.39715217580734,Czech Republic,Středočeský kraj
Rokytovec,79998276B21822713265665,14.830367948297772,50.40743363232955,Czech Republic,Středočeský kraj
Nemyslovice,79998276B36325601067393,14.764207081748483,50.35792885924011,Czech Republic,Středočeský kraj
Bradlec,79998276B22790176431877,14.911356700191034,50.451605760292196,Czech Republic,Středočeský kraj
Chud0r,79998276B61633465507747,15.003262088396626,50.30893297501406,Czech Republic,Středočeský kraj
Pt0rov,79998276B1888623568851,14.940723373563554,50.50915494696446,Czech Republic,Středočeský kraj
Bran0e5,79998276B96431227881165,15.068207153961925,50.51092628974226,Czech Republic,Středočeský kraj
Turice,79998276B95566961699064,14.755030566666665,50.25291910000001,Czech Republic,Středočeský kraj
Ctimerice,79998276B62702441731305,14.996072429808047,50.38132523772973,Czech Republic,Středočeský kraj
Vr0tno,79998276B42760006282060,14.692006488542026,50.438661966596236,Czech Republic,Středočeský kraj
Petikozly,79998276B2824600694790,14.810479627277138,50.41448319885941,Czech Republic,Středočeský kraj
Neveklovice,79998276B34071545205106,14.941717070051713,50.57574170717262,Czech Republic,Středočeský kraj
Kovanec,79998276B23000807245306,14.7748751183573,50.409723865729276,Czech Republic,Středočeský kraj
Kov2n,79998276B23953409611002,14.783623058300545,50.42148604013411,Czech Republic,Středočeský kraj
Dob20n,79998276B4054595210013,15.117994108033264,50.48736948097472,Czech Republic,Středočeský kraj
Horn0 Slivno,79998276B2350409588157,14.701086162097226,50.302807769702945,Czech Republic,Středočeský kraj
Koryta,79998276B78584356412638,15.01197899227351,50.57491401898285,Czech Republic,Středočeský kraj
Brezovice,79998276B10836761493045,14.736278729165582,50.48549120487236,Czech Republic,Středočeský kraj
Hus2 Lhota,79998276B39193071815129,15.000076770675351,50.43618331141123,Czech Republic,Středočeský kraj
Kr0sensko,79998276B92531599688730,16.84493956467128,49.36176673307787,Czech Republic,Jihomoravský kraj
Cebr0k,79998276B6631236098257,13.890215335377869,49.870320222488424,Czech Republic,Středočeský kraj
Koj6tky,79998276B8554544604506,17.028497125933647,49.1727679691833,Czech Republic,Jihomoravský kraj
Trub0n,79998276B7074729626882,13.995629438712106,49.942752197308614,Czech Republic,Středočeský kraj
Komorany,79998276B50827645461434,16.91344406737161,49.20717719449585,Czech Republic,Jihomoravský kraj
Skripel,79998276B83919039843743,14.07080287196472,49.84172083985578,Czech Republic,Středočeský kraj
Kri6anovice u Vyekova,79998276B95847638685100,17.03700686835722,49.29201775490059,Czech Republic,Jihomoravský kraj
Vi0ina,79998276B22059788595767,14.110094447003043,49.84914193045848,Czech Republic,Středočeský kraj
Te0any,79998276B30078998630198,16.778836070360615,49.05008337658057,Czech Republic,Jihomoravský kraj
Tetcice,79998276B45504962399357,16.421978163779368,49.15592779690781,Czech Republic,Jihomoravský kraj
Cerkovice,79998276B88209924168048,16.439276344474678,49.39057026277895,Czech Republic,Jihomoravský kraj
Cele4ice,79998276B18056636334055,16.573208096715504,49.11361443798209,Czech Republic,Jihomoravský kraj
Celezn5,79998276B34966989798313,16.453833238586935,49.36202869211829,Czech Republic,Jihomoravský kraj
Csu64,79998276B72717524805061,16.359921567512423,49.333625900478204,Czech Republic,Jihomoravský kraj
Unkovice,79998276B83085793219984,16.587170864185374,49.02002753736027,Czech Republic,Jihomoravský kraj
Cjezd u Rosic,79998276B81126574190606,16.263107671415014,49.21746841561979,Czech Republic,Jihomoravský kraj
Cjezd u Brna,79998276B43868963729902,16.76259092797704,49.09821058944684,Czech Republic,Jihomoravský kraj
Tvaro3n8,79998276B6923032525022,16.770165589801245,49.194095703459745,Czech Republic,Jihomoravský kraj
Troubsko,79998276B23240824678368,16.507626500233556,49.17023307978988,Czech Republic,Jihomoravský kraj
Trbou3any,79998276B15998414391424,16.454053970662514,49.04942756995804,Czech Republic,Jihomoravský kraj
Ti0nov,79998276B88649921640297,16.433511646299113,49.35047169860125,Czech Republic,Jihomoravský kraj
Sentice,79998276B95973596227141,16.43958032402596,49.30716657940569,Czech Republic,Jihomoravský kraj
Rebe4ovice,79998276B57062797365718,16.647606585601473,49.10866214812745,Czech Republic,Jihomoravský kraj
Rajhradice,79998276B34211146565914,16.644569526505396,49.09429196802928,Czech Republic,Jihomoravský kraj
Rozdrojovice,79998276B72030387351703,16.516759529609995,49.251653131885625,Czech Republic,Jihomoravský kraj
Velatice,79998276B63288471847074,16.752893908073876,49.195863121050635,Czech Republic,Jihomoravský kraj
Veversk8 B0t,79998276B86544742048947,16.42915601774112,49.27026097563839,Czech Republic,Jihomoravský kraj
Syrovice,79998276B86025880052953,16.551381914086672,49.081235144381914,Czech Republic,Jihomoravský kraj
Sivice,79998276B60922034607348,16.783106198320127,49.20767349844111,Czech Republic,Jihomoravský kraj
Siluvky,79998276B98236652304277,16.461045863816903,49.1040444945544,Czech Republic,Jihomoravský kraj
Sokolnice,79998276B22814411137302,16.712485353810237,49.11941611257312,Czech Republic,Jihomoravský kraj
Sobotovice,79998276B24624725865362,16.55906721371495,49.06269617448009,Czech Republic,Jihomoravský kraj
RZcmanice,79998276B52539155773630,16.694864539117887,49.25825956638071,Czech Republic,Jihomoravský kraj
Rudka,79998276B75335954350712,16.316758581393046,49.240178585923466,Czech Republic,Jihomoravský kraj
Bran43kov,79998276B15568304152681,16.34328204189625,49.296048035014564,Czech Republic,Jihomoravský kraj
Blucina,79998276B83595962258887,16.656606113552197,49.051046560511644,Czech Republic,Jihomoravský kraj
Bla6ovice,79998276B29872230399333,16.78710200761684,49.162111595243914,Czech Republic,Jihomoravský kraj
Javurek,79998276B22457032151540,16.368319786177477,49.25745401398909,Czech Republic,Jihomoravský kraj
Jinacovice,79998276B12589486680174,16.53434501607461,49.26355292648185,Czech Republic,Jihomoravský kraj
Ceb6n,79998276B60625358728282,16.480498924397292,49.309789711170126,Czech Republic,Jihomoravský kraj
Doln4 Kounice,79998276B99689491174629,16.4634645660808,49.07184598883012,Czech Republic,Jihomoravský kraj
Debl4n,79998276B6080550244773,16.332515780009924,49.31938169660603,Czech Republic,Jihomoravský kraj
Biskoupky,79998276B32760819984900,16.271578957971336,49.102578621392524,Czech Republic,Jihomoravský kraj
BZlovice nad Svitavou,79998276B38026533394427,16.658479961832835,49.2599547800384,Czech Republic,Jihomoravský kraj
Nosislav,79998276B98372840030509,16.655232495619128,49.01611845107828,Czech Republic,Jihomoravský kraj
Heroltice,79998276B72161766078898,16.403716900568586,49.30931486961668,Czech Republic,Jihomoravský kraj
Vohancice,79998276B56628301913544,16.39192018153341,49.32600424492122,Czech Republic,Jihomoravský kraj
Cesk4,79998276B27562782446999,16.562754227127524,49.280370555029194,Czech Republic,Jihomoravský kraj
Cucice,79998276B73875900030422,16.281789128285396,49.13922146535074,Czech Republic,Jihomoravský kraj
Vinicn5 4umice,79998276B77391385070456,16.83241826143997,49.20791684877388,Czech Republic,Jihomoravský kraj
Veversk8 Kn8nice,79998276B57387273437147,16.407946056309356,49.23564982381272,Czech Republic,Jihomoravský kraj
Zbraslav,79998276B59457940007165,16.29581650741467,49.22639623119944,Czech Republic,Jihomoravský kraj
Catcany,79998276B22137133480487,16.74063752203893,49.08298154638075,Czech Republic,Jihomoravský kraj
Cabcice,79998276B49899360312578,16.588401102818175,49.005234708802256,Czech Republic,Jihomoravský kraj
Zakrany,79998276B35205738612703,16.325467848621102,49.17595064913389,Czech Republic,Jihomoravský kraj
Vysok3 Popovice,79998276B1518515299922,16.281696977296306,49.18501549399848,Czech Republic,Jihomoravský kraj
Zast4vka,79998276B75997833448528,16.358790258834876,49.19097814830613,Czech Republic,Jihomoravský kraj
ZZlesn5 Zhor,79998276B99498813642735,16.291562397134363,49.25275116950978,Czech Republic,Jihomoravský kraj
Lukovany,79998276B35417226958848,16.293537026593945,49.165566253646894,Czech Republic,Jihomoravský kraj
Male4ovice,79998276B65307264526409,16.490781197901672,49.024351653510024,Czech Republic,Jihomoravský kraj
Men6n,79998276B49688925675634,16.694944080372938,49.07004294916917,Czech Republic,Jihomoravský kraj
Modrice,79998276B26356099362478,16.611303240736433,49.12483324170759,Czech Republic,Jihomoravský kraj
Lelekovice,79998276B49816127384100,16.579695511379246,49.29590916616801,Czech Republic,Jihomoravský kraj
Lesn4 Hlubok,79998276B6119769057494,16.306001514877025,49.271578487705305,Czech Republic,Jihomoravský kraj
Nov6 Br8nice,79998276B1997792281564,16.428235334329994,49.06761728211845,Czech Republic,Jihomoravský kraj
Kuparovice,79998276B26385424930066,16.47476871223175,49.03784469681239,Czech Republic,Jihomoravský kraj
Kurim,79998276B51541289723295,16.53796880374345,49.299344930226326,Czech Republic,Jihomoravský kraj
Litostrov,79998276B51946177947495,16.334524034023183,49.221369027432324,Czech Republic,Jihomoravský kraj
Lomnicka,79998276B43238219619007,16.429881263617563,49.37238134748321,Czech Republic,Jihomoravský kraj
Kovalovice,79998276B13140723446469,16.82253654409358,49.197256572310025,Czech Republic,Jihomoravský kraj
Kratochvilka,79998276B48563937988870,16.374091119157573,49.15844476481773,Czech Republic,Jihomoravský kraj
Hl0na,79998276B65394424684600,16.42676023922279,49.12056729085402,Czech Republic,Jihomoravský kraj
Holasice,79998276B85312416018613,16.599829726309995,49.07207802637958,Czech Republic,Jihomoravský kraj
Jir6kovice,79998276B30457526583825,16.765033722201824,49.16115918783945,Czech Republic,Jihomoravský kraj
Ketkovice,79998276B31869971578169,16.25304453003961,49.159860332706366,Czech Republic,Jihomoravský kraj
Chudcice,79998276B66789643436514,16.45116098968663,49.290433225442285,Czech Republic,Jihomoravský kraj
Ivancice,79998276B45156346359102,16.361286070306328,49.09100790661427,Czech Republic,Jihomoravský kraj
Malhostovice,79998276B13307270500147,16.518386238157184,49.3343997986797,Czech Republic,Jihomoravský kraj
Hostenice,79998276B85784346852870,16.79320263793808,49.25994727820117,Czech Republic,Jihomoravský kraj
Hru6ovany u Brna,79998276B61717493543885,16.582621053484985,49.036192984328764,Czech Republic,Jihomoravský kraj
Ostrovacice,79998276B48998353660176,16.424781149929093,49.20452807978405,Czech Republic,Jihomoravský kraj
Ostopovice,79998276B70073309387830,16.545070857308787,49.15734918473995,Czech Republic,Jihomoravský kraj
Oslavany,79998276B97682320760957,16.336582050480196,49.133309333270816,Czech Republic,Jihomoravský kraj
Pozorice,79998276B63526725854949,16.81393149032599,49.22277897569435,Czech Republic,Jihomoravský kraj
Pr0bram na Morave,79998276B19222830341427,16.322096839155634,49.197910363782555,Czech Republic,Jihomoravský kraj
Pr0tice,79998276B40016429110421,16.46679977069475,49.12218542476799,Czech Republic,Jihomoravský kraj
Pravlov,79998276B26025294607445,16.485852713266613,49.05686816559994,Czech Republic,Jihomoravský kraj
Prace,79998276B76494117860518,16.766549733171004,49.1368944082092,Czech Republic,Jihomoravský kraj
Rajhrad,79998276B39050078417550,16.600011301738256,49.08834702392798,Czech Republic,Jihomoravský kraj
Pribyslavice,79998276B3587254021075,16.281043204611375,49.285439601321364,Czech Republic,Kraj Vysočina
Moravsk8 Br1nice,79998276B74207023839825,16.428783537657825,49.09221387389154,Czech Republic,Jihomoravský kraj
Pr0snotice,79998276B97843191773307,16.622741079405657,48.99377943405475,Czech Republic,Jihomoravský kraj
Moravsk8 Kn0nice,79998276B10323609662941,16.501847618849617,49.28635208362998,Czech Republic,Jihomoravský kraj
Odrovice,79998276B60199506003693,16.50062663254607,49.00695905756168,Czech Republic,Jihomoravský kraj
Ochoz u Brna,79998276B76003328375878,16.746382831725658,49.25820885137571,Czech Republic,Jihomoravský kraj
Omice,79998276B71720574161628,16.4418495651069,49.175201339691846,Czech Republic,Jihomoravský kraj
Neslovice,79998276B41567751529548,16.394833104123048,49.141701379041876,Czech Republic,Jihomoravský kraj
Nesvacilka,79998276B10613270161461,16.75762830100365,49.06391593203533,Czech Republic,Jihomoravský kraj
Moutnice,79998276B72514676262733,16.735635859964496,49.04996158162897,Czech Republic,Jihomoravský kraj
Kucerov,79998276B17276466004135,17.00436254859695,49.21696017273534,Czech Republic,Jihomoravský kraj
Kotopeky,79998276B60569653406040,13.925778126013391,49.85293626235676,Czech Republic,Středočeský kraj
Krenovice,79998276B75894139764617,16.82573561230998,49.14639485050641,Czech Republic,Jihomoravský kraj
Otm2ce,79998276B51480535143110,13.953791204086679,49.8700246220539,Czech Republic,Středočeský kraj
Lesunky,79998276B26733304312893,15.845332302423063,49.11312677867157,Czech Republic,Kraj Vysočina
Vladislav,79998276B48459416836959,15.97059791477916,49.21772919435262,Czech Republic,Kraj Vysočina
Strope58n,79998276B46578393873560,16.075941997485323,49.15386953220535,Czech Republic,Kraj Vysočina
Ocmanice,79998276B70555344741460,16.119947233479298,49.22724477515885,Czech Republic,Kraj Vysočina
RZcovice,79998276B17192309901838,15.704275403473229,49.033913382295594,Czech Republic,Kraj Vysočina
Starec,79998276B94796780169539,15.816811894315556,49.19513205645932,Czech Republic,Kraj Vysočina
VZcenice u N,79998276B52424457543851,16.12419290432125,49.200553151831265,Czech Republic,Kraj Vysočina
Cebkovice,79998276B86523208184749,15.811129194022554,49.124398494425,Czech Republic,Kraj Vysočina
Backovice,79998276B45773631715819,15.584493512508379,48.96712563111253,Czech Republic,Kraj Vysočina
Ctemechy,79998276B16979272707204,15.708216996532297,49.185335756728136,Czech Republic,Kraj Vysočina
Pr06tpo,79998276B50057354512796,15.933080706712987,49.0705373767496,Czech Republic,Kraj Vysočina
Lovcovice,79998276B78351182534790,15.54629004336748,48.97977759233321,Czech Republic,Kraj Vysočina
Radkovice u Hrotovic,79998276B71040039502813,15.979225477830093,49.07117580078115,Czech Republic,Kraj Vysočina
Lhotice,79998276B55464647696171,15.60200067066151,49.02303801910967,Czech Republic,Kraj Vysočina
Radotice,79998276B44579286701489,15.587996561973588,48.983468127840375,Czech Republic,Kraj Vysočina
Trebelovice,79998276B31071265237497,15.668539942594832,49.02728195785536,Czech Republic,Kraj Vysočina
Menhartice,79998276B26808300050480,15.550315933584011,48.99169016841383,Czech Republic,Kraj Vysočina
Ko0ichovice,79998276B49085979980597,15.927294999034038,49.200019668622495,Czech Republic,Kraj Vysočina
Ctepkov,79998276B1578490985685,15.649618425045032,49.08180520062071,Czech Republic,Kraj Vysočina
Slav3kovice,79998276B92595571327055,15.6210417882749,49.0048181695504,Czech Republic,Kraj Vysočina
Kuroslepy,79998276B13287249571511,16.217486228142434,49.15161217106581,Czech Republic,Kraj Vysočina
Vlcat4n,79998276B4443717747013,15.945087205133524,49.30927172598984,Czech Republic,Kraj Vysočina
VZcapy,79998276B12219490885998,15.878435716583885,49.142406465449696,Czech Republic,Kraj Vysočina
Tresov,79998276B82834276659907,16.083839796498093,49.18348060283435,Czech Republic,Kraj Vysočina
Pokojovice,79998276B78367060162346,15.742694469847962,49.22299567341734,Czech Republic,Kraj Vysočina
Celetava,79998276B78031373363955,15.680257427400258,49.14105940243717,Czech Republic,Kraj Vysočina
Oslavicka,79998276B47777395293430,15.97059985942262,49.32130257592864,Czech Republic,Kraj Vysočina
Cikov,79998276B7949211623829,16.130887647680865,49.264589524760915,Czech Republic,Kraj Vysočina
CZhal4n,79998276B16731248995036,15.806076495356756,49.267915783696864,Czech Republic,Kraj Vysočina
Cerven5 Lhota,79998276B97085542274648,15.8040166836057,49.28393725151419,Czech Republic,Kraj Vysočina
ZZrubice,79998276B32157212812946,15.979860344690275,49.129258490980526,Czech Republic,Kraj Vysočina
Cecht4n,79998276B82834602400155,15.828471749928307,49.297950258292005,Czech Republic,Kraj Vysočina
Cechocovice,79998276B22813555173103,15.783071286708436,49.20754544044415,Czech Republic,Kraj Vysočina
CZslavice,79998276B93047267415937,15.764513338635714,49.152415949321565,Czech Republic,Kraj Vysočina
Heraltice,79998276B29879630532716,15.724091662022385,49.23122682991899,Czech Republic,Kraj Vysočina
Hartv4kovice,79998276B91680838645801,16.097742094044616,49.17585817498328,Czech Republic,Kraj Vysočina
Dukovany,79998276B88339156240656,16.171624821857677,49.08878333629594,Czech Republic,Kraj Vysočina
Domamil,79998276B63136844857216,15.68748044832218,49.08359693421328,Czech Republic,Kraj Vysočina
Doln3 Vil5movice,79998276B76952495186872,15.979787402846155,49.15517996362782,Czech Republic,Kraj Vysočina
Benetice,79998276B85099319735041,15.86330673756961,49.29670824863216,Czech Republic,Kraj Vysočina
Bacice,79998276B95748203785781,16.01886234591108,49.082795073900975,Czech Republic,Kraj Vysočina
Dedice,79998276B18637919717686,15.723194633421327,49.02589539504204,Czech Republic,Kraj Vysočina
Vald3kov,79998276B58607964322290,15.986337658955145,49.246995308322916,Czech Republic,Kraj Vysočina
Treb3c,79998276B33482885103680,15.873206620208169,49.22502770197339,Czech Republic,Kraj Vysočina
Cidlina,79998276B90435869267851,15.726260184026753,49.14078144882967,Czech Republic,Kraj Vysočina
Doln3 La7any,79998276B63208649888018,15.805029154645775,49.10271709930962,Czech Republic,Kraj Vysočina
Za0ovice,79998276B43690252496280,15.724445536799745,49.25932329320324,Czech Republic,Kraj Vysočina
Bransouze,79998276B13532065061178,15.740643715287057,49.301105148365416,Czech Republic,Kraj Vysočina
Bochovice,79998276B81481607551071,15.895890712730697,49.319233114752144,Czech Republic,Kraj Vysočina
Budi3ov,79998276B21403427739527,16.01437116442347,49.27199951255224,Czech Republic,Kraj Vysočina
Brezn4k,79998276B383578490642,16.18930715015466,49.17220444862455,Czech Republic,Kraj Vysočina
Kom6rovice,79998276B203502933504,15.703509689907285,49.06494134866538,Czech Republic,Kraj Vysočina
Hrutov,79998276B68151797217893,15.684706894791981,49.2542460454358,Czech Republic,Kraj Vysočina
Brtnicka,79998276B99428400817036,15.624418502217697,49.243373193499586,Czech Republic,Kraj Vysočina
Kladeruby nad Oslavou,79998276B85795407375706,16.160900981047217,49.13956123291198,Czech Republic,Kraj Vysočina
Kdousov,79998276B77305648211165,15.646308259395926,48.985961807045626,Czech Republic,Kraj Vysočina
Kostn4ky,79998276B63382857714793,15.640738944170584,48.968382058852576,Czech Republic,Kraj Vysočina
Kone34n,79998276B63637015648909,16.027311169495505,49.196526212505226,Czech Republic,Kraj Vysočina
Krokoc5n,79998276B65630422293365,16.231540919288523,49.245065049998246,Czech Republic,Kraj Vysočina
Kojatice,79998276B91000955443125,15.707228000777835,49.00842666233587,Czech Republic,Kraj Vysočina
Lesn3 Jakubov,79998276B14331269373652,16.244170634843922,49.20303213505033,Czech Republic,Jihomoravský kraj
Hvezdonovice,79998276B91651906795019,15.763928411433318,49.22105505942187,Czech Republic,Kraj Vysočina
NZme3t nad Oslavou,79998276B43258355348884,16.161604512810293,49.209942647053126,Czech Republic,Kraj Vysočina
Hrotovice,79998276B45187230291718,16.058660392124626,49.09965654002394,Czech Republic,Kraj Vysočina
Mysliborice,79998276B85201498302771,15.97220918848308,49.10906123635148,Czech Republic,Kraj Vysočina
Moravsk9 Budejovice,79998276B48619107284828,15.796122991515713,49.046347140927836,Czech Republic,Kraj Vysočina
Hodov,79998276B85971278370896,15.984265421047787,49.29574413252208,Czech Republic,Kraj Vysočina
Mohelno,79998276B56260951113605,16.18006769012319,49.1171353699056,Czech Republic,Kraj Vysočina
Hlubok5,79998276B17267236572829,16.2212545971556,49.231370968889465,Czech Republic,Kraj Vysočina
Kralice nad Oslavou,79998276B66085888261865,16.199585407019303,49.200549582600324,Czech Republic,Kraj Vysočina
Hornice,79998276B19115222791222,15.679440344126991,48.9932163466798,Czech Republic,Kraj Vysočina
Horn3 Vil6movice,79998276B34396979544647,15.874450800684464,49.2842205753877,Czech Republic,Kraj Vysočina
Loukovice,79998276B1269385272731,15.790311165736403,49.13739536007615,Czech Republic,Kraj Vysočina
Jino3ov,79998276B51217833372057,16.19128019581417,49.231123632714564,Czech Republic,Kraj Vysočina
Litovany,79998276B64760145809793,16.04055440097185,49.061708652807035,Czech Republic,Kraj Vysočina
Lh0nice,79998276B88178600891207,16.22933213341226,49.10773748200649,Czech Republic,Kraj Vysočina
Nimp3ov,79998276B1589448940939,15.743610719954154,49.02166270078851,Czech Republic,Kraj Vysočina
Jemnice,79998276B31227074885142,15.56701863586045,49.02622436411566,Czech Republic,Kraj Vysočina
NZramec,79998276B32944207607424,15.96816786232655,49.26709234523801,Czech Republic,Kraj Vysočina
Jasenice,79998276B98783597715401,16.16871134972547,49.26268555661453,Czech Republic,Kraj Vysočina
Kojat4n,79998276B21208803044455,16.01600098258617,49.24220812396127,Czech Republic,Kraj Vysočina
Jakubov u Moravsksch Budejovic,79998276B7284590265299,15.758179037403954,49.086700526425304,Czech Republic,Kraj Vysočina
Jaromerice nad Rokytnou,79998276B37192209038884,15.90267318046593,49.0950037729216,Czech Republic,Kraj Vysočina
Kozlany,79998276B45913341552200,17.034140961487722,49.20087970231755,Czech Republic,Jihomoravský kraj
Rohy,79998276B35058421547333,16.00361215020429,49.311527581383935,Czech Republic,Kraj Vysočina
Rapotice,79998276B9860373707154,16.25900122078792,49.19161464578693,Czech Republic,Jihomoravský kraj
Slavicky,79998276B95222020458017,15.959606181853184,49.18738194208789,Czech Republic,Kraj Vysočina
Slavetice,79998276B81677231384423,16.11130394284315,49.10719612701913,Czech Republic,Kraj Vysočina
Opone4ice,79998276B28510333717848,15.647987806959636,49.041599910262704,Czech Republic,Kraj Vysočina
Rouchovany,79998276B92532465844261,16.110352185412705,49.065076508730314,Czech Republic,Kraj Vysočina
Rokytnice nad Rokytnou,79998276B31511331936357,15.770500134078212,49.18345524299644,Czech Republic,Kraj Vysočina
Pre6ovice,79998276B96393740576134,16.065408091125803,49.05366970329114,Czech Republic,Kraj Vysočina
Police,79998276B5155156114241,17.87032711226577,49.45006351701623,Czech Republic,Zlín
Rado3ov,79998276B89495973745893,15.7843548782242,49.33738128868871,Czech Republic,Kraj Vysočina
Radon4n,79998276B40218400731594,15.719075510278165,49.275923175058885,Czech Republic,Kraj Vysočina
Rud6kov,79998276B9578377462875,15.936237304649774,49.28867935323666,Czech Republic,Kraj Vysočina
Py0el,79998276B95001590792307,16.07007863755143,49.25450587528106,Czech Republic,Kraj Vysočina
Pucov,79998276B69740623321512,16.1770583657675,49.246519926672406,Czech Republic,Kraj Vysočina
Castohostice,79998276B8738124981782,15.812493882699378,49.014130235943625,Czech Republic,Jihomoravský kraj
Petruvky,79998276B7455162178256,15.897761121562091,49.16042794014171,Czech Republic,Kraj Vysočina
Pozdat5n,79998276B88052453220965,16.043859720305928,49.23529603820938,Czech Republic,Kraj Vysočina
Krahulov,79998276B98348333664817,15.798806275162278,49.220872047122434,Czech Republic,Kraj Vysočina
Naloucany,79998276B25035497164655,16.1409668705641,49.24133560057095,Czech Republic,Kraj Vysočina
Mastn4k,79998276B60753360294793,15.824043992424267,49.17577876901157,Czech Republic,Kraj Vysočina
Horn3 Smrcn2,79998276B77104696205209,15.755867411149355,49.33264990585775,Czech Republic,Kraj Vysočina
Hroznat5n,79998276B53063423143200,15.900575959796937,49.3037447139769,Czech Republic,Kraj Vysočina
Jiratice,79998276B50319362571589,15.604903933333333,48.9884509,Czech Republic,Kraj Vysočina
Radkovice u Budce,79998276B70249860600105,15.631889724548582,49.087182942515035,Czech Republic,Kraj Vysočina
Odunec,79998276B96681686121982,16.010888275959836,49.12758244402065,Czech Republic,Kraj Vysočina
Litohor,79998276B10827680432926,15.765231795164198,49.0667281464949,Czech Republic,Kraj Vysočina
Nov6 Teleckov,79998276B67285825779347,15.935431856358408,49.325216654960265,Czech Republic,Kraj Vysočina
PZlovice,79998276B90207722018799,15.526622803559645,49.00756604831056,Czech Republic,Kraj Vysočina
Okr63ky,79998276B98840661262181,15.75643772078543,49.24204638638383,Czech Republic,Kraj Vysočina
Chotebudice,79998276B30465117916885,15.56790891557462,49.06296586233046,Czech Republic,Kraj Vysočina
Okarec,79998276B3520208438363,16.092423679464257,49.20778748488183,Czech Republic,Kraj Vysočina
Mart3nkov,79998276B41205277554401,15.715326648580863,49.10016782931258,Czech Republic,Kraj Vysočina
Pred3n,79998276B8471712033802,15.685594878752381,49.20387655074263,Czech Republic,Kraj Vysočina
Bohu3ice,79998276B91371923048205,15.851616269490892,49.08503027707913,Czech Republic,Kraj Vysočina
Preckov,79998276B57254969548276,15.911239198282228,49.282374719025256,Czech Republic,Kraj Vysočina
Nov6 Syrovice,79998276B96913565566108,15.764428537613773,49.00881370122847,Czech Republic,Kraj Vysočina
Kri6anovice,79998276B71499747048435,16.944271195449154,49.146213339330124,Czech Republic,Jihomoravský kraj
Rovn3,79998276B16291580046755,15.131765267161484,49.51367969835353,Czech Republic,Kraj Vysočina
Koneprusy,79998276B93815201505984,14.0679066381134,49.92533909691993,Czech Republic,Středočeský kraj
Ptice,79998276B82656933382917,14.154704490953685,50.05045541104859,Czech Republic,Středočeský kraj
Chonice,79998276B88719586886318,14.18175073563267,50.04281270973675,Czech Republic,Středočeský kraj
Karl0k,79998276B20063162972146,14.265867005116275,49.942679790415134,Czech Republic,Středočeský kraj
Drahelcice,79998276B853823768656,14.18728292869058,50.02752414899465,Czech Republic,Středočeský kraj
Svrkyne,79998276B94427229449163,14.279123596504437,50.17608052245799,Czech Republic,Středočeský kraj
Dobr0c,79998276B23320182271581,14.260796763086143,50.01311187177262,Czech Republic,Středočeský kraj
Okor,79998276B77621303317169,14.259522760711219,50.16384526818999,Czech Republic,Středočeský kraj
Dobrov5z,79998276B60691120647492,14.22175673211283,50.107766411463494,Czech Republic,Středočeský kraj
